yr,holiday,workingday,atemp,hum,windspeed,season_fall,season_spring,season_summer,season_winter,mnth_1,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12,weekday_Friday,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,weathersit_Clear_Few Clouds,weathersit_Light rain_Light snow_Thunderstorm,weathersit_Mist_cloudy,cnt
1,0,1,0.303007877,0.848796915,0.392967591,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.123561896
1,0,1,0.370202975,0.685518766,0.29743112,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.637827888
1,0,1,0.381809294,0.598115167,0.278215388,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.686148182
1,0,1,0.363563668,0.536846272,0.502572096,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.670156466
1,0,0,0.321302071,0.505141388,0.511548096,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.588587207
1,0,0,0.328773589,0.547986632,0.323078896,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.585020709
1,0,1,0.300600504,0.508140874,0.441034751,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.602508053
1,0,1,0.265805176,0.583118766,0.311544509,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.651633686
1,0,1,0.256687613,0.562982005,0.580772971,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.57673723
1,0,1,0.34498857,0.342907969,0.670918481,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.608950759
1,0,1,0.36273802,0.556126478,0.396160936,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.686838472
1,0,0,0.413305971,0.663667866,0.073090492,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.749424758
1,0,0,0.449765721,0.677806684,0.216686289,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.785780028
1,1,0,0.520214842,0.762639589,0.311552755,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.718706857
1,0,1,0.320486925,0.681662725,0.658984153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.46847676
1,0,1,0.265799925,0.567694602,0.365375771,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.629659457
1,0,1,0.322150033,0.637960925,0.26922908,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.623907041
1,0,1,0.351962599,0.539416967,0.306415366,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.653014266
1,0,0,0.324632226,0.560840103,0.32435912,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.645075932
1,0,0,0.339547697,0.712511054,0.423072443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.534629544
1,0,1,0.389263748,0.640959383,0.438441318,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.63011965
1,0,1,0.395887305,0.70437018,0.124380272,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.645651173
1,0,1,0.375180487,0.631105398,0.166685392,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.589507593
1,1,0,0.356119714,0.59682982,0.062834268,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.276461114
1,0,1,0.39340905,0.584832905,0.25899141,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.447307869
1,0,0,0.222717932,0.41602365,0.730777723,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.259433962
1,0,0,0.234322938,0.48157635,0.264101999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.276346065
1,0,1,0.341198992,0.550557326,0.050009761,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.582719742
1,0,1,0.265793362,0.808912082,0.443584892,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.452945237
1,0,1,0.276562219,0.520565553,0.388456913,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.602623102
1,0,1,0.287929639,0.571364524,0.191993012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.609871146
1,0,1,0.321329636,0.667951671,0.074378962,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.649562816
1,0,0,0.312189759,0.829477635,0.076921681,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.594684768
1,0,0,0.36771947,0.84661491,0.210252184,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.532328578
1,0,1,0.49450426,0.789203085,0.124371613,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.714680166
1,0,1,0.511907175,0.754498715,0.312814425,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.757478141
1,0,1,0.458034009,0.498714653,0.621824668,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.656580764
1,0,1,0.235138084,0.523136247,0.314102896,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.615853659
1,0,1,0.318823816,0.785775835,0.223077102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.573630925
1,0,0,0.407492311,0.937017995,0.162836474,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.639668661
1,0,0,0.408329772,0.931020051,0.279512105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.368844915
1,0,1,0.467961467,0.951156812,0.346168285,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.592268753
1,0,1,0.340357593,0.613539332,0.56413418,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.630349747
1,0,1,0.286506742,0.553555784,0.289741529,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.609410953
1,0,1,0.282371942,0.499571208,0.312814425,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.633916245
1,0,1,0.282377192,0.661097172,0.224373819,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.643005062
1,0,0,0.340383846,0.668809254,0.173084452,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.578117809
1,0,0,0.381804044,0.862467866,0.161523265,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.433041878
1,0,1,0.42323343,0.932733162,0.156402987,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.524965486
1,0,1,0.434007538,0.685089974,0.410274325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.636792453
1,0,1,0.345344294,0.643102314,0.333353674,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.60342844
1,0,1,0.336228044,0.686804113,0.226917775,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.472388403
1,0,1,0.292320403,0.572408226,0.72564858,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.414289001
1,0,0,0.206140664,0.453727506,0.793603538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.198688449
1,0,0,0.236801193,0.529991774,0.228195937,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.203060285
1,0,1,0.236051678,0.813680206,0.113052865,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.103313392
1,1,0,0.282735542,0.755560925,0.301675857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.114012885
1,0,1,0.185427284,0.84661491,0.606414562,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.048205246
1,0,1,0.193708698,0.671379949,0.675655929,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.240681086
1,0,1,0.230992783,0.606683805,0.274349977,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.353543488
1,0,0,0.2143932,0.774207712,0.21026043,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.151748734
1,0,0,0.200348006,0.497000514,0.676936154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.20409572
1,0,1,0.189567335,0.593830334,0.273061507,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.311435803
